,Company_id,id_visiter,time_enter,time_exit
7637,1,4117,2020-01-15 06:57:36,2020-01-15 07:01:17
7638,5,4114,2020-01-15 06:43:05,2020-01-15 07:01:58
7639,2,4117,2020-01-15 07:01:17,2020-01-15 07:08:11
7640,2,4114,2020-01-15 07:01:58,2020-01-15 07:08:56
7641,1,4118,2020-01-15 07:02:52,2020-01-15 07:09:28
7642,2,4118,2020-01-15 07:09:28,2020-01-15 07:12:46
7643,1,4114,2020-01-15 07:08:56,2020-01-15 07:14:04
7644,2,4120,2020-01-15 07:12:29,2020-01-15 07:19:27
7645,2,4121,2020-01-15 07:18:05,2020-01-15 07:22:37
7646,3,4122,2020-01-15 07:25:31,2020-01-15 07:31:10
7647,1,4123,2020-01-15 07:31:32,2020-01-15 07:35:59
7648,2,4123,2020-01-15 07:35:59,2020-01-15 07:38:54
7649,2,4124,2020-01-15 07:33:48,2020-01-15 07:41:07
7650,5,4121,2020-01-15 07:22:37,2020-01-15 07:42:12
7651,4,4125,2020-01-15 07:40:28,2020-01-15 07:47:44
7652,2,4126,2020-01-15 07:46:52,2020-01-15 07:51:34
7653,2,4125,2020-01-15 07:47:44,2020-01-15 07:52:23
7654,1,4127,2020-01-15 07:52:21,2020-01-15 07:52:24
7655,3,4128,2020-01-15 07:54:54,2020-01-15 07:59:47
7656,3,4129,2020-01-15 07:56:47,2020-01-15 08:02:21
7657,1,4128,2020-01-15 07:59:47,2020-01-15 08:05:22
7658,1,4129,2020-01-15 08:02:21,2020-01-15 08:08:05
7659,3,4130,2020-01-15 08:06:29,2020-01-15 08:15:06
7660,2,4132,2020-01-15 08:14:50,2020-01-15 08:19:17
7661,1,4130,2020-01-15 08:15:06,2020-01-15 08:21:03
7662,1,4133,2020-01-15 08:21:58,2020-01-15 08:23:27
7663,5,4131,2020-01-15 08:07:49,2020-01-15 08:28:23
7664,1,4131,2020-01-15 08:28:23,2020-01-15 08:31:38
7665,2,4134,2020-01-15 08:28:37,2020-01-15 08:32:36
7666,3,4135,2020-01-15 08:30:59,2020-01-15 08:36:01
7667,1,4136,2020-01-15 08:33:41,2020-01-15 08:37:43
7668,5,4130,2020-01-15 08:21:03,2020-01-15 08:42:03
7669,2,4130,2020-01-15 08:42:03,2020-01-15 08:44:16
7670,1,4138,2020-01-15 08:43:30,2020-01-15 08:44:40
7671,4,4138,2020-01-15 08:44:40,2020-01-15 08:44:40
7672,3,4137,2020-01-15 08:40:29,2020-01-15 08:45:49
7673,3,4136,2020-01-15 08:37:43,2020-01-15 08:45:53
7674,2,4136,2020-01-15 08:45:53,2020-01-15 08:48:48
7675,4,4130,2020-01-15 08:44:16,2020-01-15 08:51:41
7676,1,4139,2020-01-15 08:47:15,2020-01-15 08:57:29
7677,1,4140,2020-01-15 08:54:56,2020-01-15 09:01:07
7678,4,4139,2020-01-15 08:57:29,2020-01-15 09:03:37
7679,2,4141,2020-01-15 08:59:02,2020-01-15 09:04:37
7680,2,4139,2020-01-15 09:03:37,2020-01-15 09:09:49
7681,2,4142,2020-01-15 09:06:09,2020-01-15 09:10:50
7682,2,4143,2020-01-15 09:10:56,2020-01-15 09:15:24
7683,4,4142,2020-01-15 09:10:50,2020-01-15 09:16:11
7684,2,4144,2020-01-15 09:18:57,2020-01-15 09:23:48
7685,4,4144,2020-01-15 09:23:48,2020-01-15 09:23:48
7686,4,4145,2020-01-15 09:22:02,2020-01-15 09:26:33
7687,3,4145,2020-01-15 09:26:33,2020-01-15 09:29:21
7688,3,4146,2020-01-15 09:27:07,2020-01-15 09:33:31
7689,2,4147,2020-01-15 09:31:17,2020-01-15 09:36:16
7690,1,4146,2020-01-15 09:33:31,2020-01-15 09:36:29
7691,2,4148,2020-01-15 09:35:33,2020-01-15 09:37:01
7692,4,4147,2020-01-15 09:36:16,2020-01-15 09:42:46
7693,5,4145,2020-01-15 09:29:21,2020-01-15 09:47:34
7694,2,4149,2020-01-15 09:40:39,2020-01-15 09:47:47
7695,1,4149,2020-01-15 09:47:47,2020-01-15 09:48:24
7696,4,4149,2020-01-15 09:48:24,2020-01-15 09:48:24
7697,4,4150,2020-01-15 09:47:22,2020-01-15 09:50:35
7698,2,4152,2020-01-15 09:57:43,2020-01-15 09:59:32
7699,1,4153,2020-01-15 10:03:27,2020-01-15 10:08:32
7700,2,4153,2020-01-15 10:08:32,2020-01-15 10:11:21
7701,5,4154,2020-01-15 10:12:24,2020-01-15 10:12:24
7702,5,4150,2020-01-15 09:50:35,2020-01-15 10:12:29
7703,5,4151,2020-01-15 09:50:18,2020-01-15 10:12:52
7704,2,4150,2020-01-15 10:12:29,2020-01-15 10:16:14
7705,2,4151,2020-01-15 10:12:52,2020-01-15 10:18:11
7706,2,4154,2020-01-15 10:12:24,2020-01-15 10:20:35
7707,3,4151,2020-01-15 10:18:11,2020-01-15 10:21:07
7708,3,4154,2020-01-15 10:20:35,2020-01-15 10:25:00
7709,2,4155,2020-01-15 10:20:18,2020-01-15 10:26:35
7710,2,4156,2020-01-15 10:26:10,2020-01-15 10:30:56
7711,1,4154,2020-01-15 10:25:00,2020-01-15 10:30:58
7712,1,4156,2020-01-15 10:30:56,2020-01-15 10:36:35
7713,1,4157,2020-01-15 10:33:11,2020-01-15 10:38:51
7714,3,4158,2020-01-15 10:38:16,2020-01-15 10:42:55
7715,2,4157,2020-01-15 10:38:51,2020-01-15 10:43:20
7716,1,4159,2020-01-15 10:42:54,2020-01-15 10:49:51
7717,2,4158,2020-01-15 10:42:55,2020-01-15 10:49:55
7718,2,4161,2020-01-15 10:48:07,2020-01-15 10:51:46
7719,1,4161,2020-01-15 10:51:46,2020-01-15 10:54:35
7720,4,4159,2020-01-15 10:49:51,2020-01-15 10:56:37
7721,2,4163,2020-01-15 10:58:34,2020-01-15 11:00:03
7722,5,4160,2020-01-15 10:43:50,2020-01-15 11:02:39
7723,2,4160,2020-01-15 11:02:39,2020-01-15 11:05:55
7724,4,4164,2020-01-15 11:05:18,2020-01-15 11:11:37
7725,2,4165,2020-01-15 11:09:41,2020-01-15 11:13:38
7726,5,4158,2020-01-15 10:49:55,2020-01-15 11:13:41
7727,4,4165,2020-01-15 11:13:38,2020-01-15 11:20:01
7728,1,4158,2020-01-15 11:13:41,2020-01-15 11:20:48
7729,3,4166,2020-01-15 11:17:40,2020-01-15 11:20:58
7730,4,4167,2020-01-15 11:20:45,2020-01-15 11:28:10
7731,3,4167,2020-01-15 11:28:10,2020-01-15 11:32:01
7732,3,4168,2020-01-15 11:26:02,2020-01-15 11:32:23
7733,1,4167,2020-01-15 11:32:01,2020-01-15 11:36:45
7734,3,4169,2020-01-15 11:33:04,2020-01-15 11:38:08
7735,2,4168,2020-01-15 11:32:23,2020-01-15 11:39:39
7736,1,4168,2020-01-15 11:39:39,2020-01-15 11:40:57
7737,3,4170,2020-01-15 11:38:29,2020-01-15 11:42:58
7738,4,4170,2020-01-15 11:42:58,2020-01-15 11:46:27
7739,1,4171,2020-01-15 11:44:28,2020-01-15 11:49:05
7740,1,4170,2020-01-15 11:46:27,2020-01-15 11:51:40
7741,2,4172,2020-01-15 11:50:55,2020-01-15 11:57:27
7742,1,4173,2020-01-15 11:54:16,2020-01-15 12:00:37
7743,2,4173,2020-01-15 12:00:37,2020-01-15 12:06:20
7744,2,4174,2020-01-15 12:01:33,2020-01-15 12:08:13
7745,2,4175,2020-01-15 12:04:15,2020-01-15 12:09:05
7746,3,4176,2020-01-15 12:08:44,2020-01-15 12:10:12
7747,4,4176,2020-01-15 12:10:12,2020-01-15 12:13:58
7748,5,4170,2020-01-15 11:51:40,2020-01-15 12:14:03
7749,2,4177,2020-01-15 12:13:34,2020-01-15 12:20:59
7750,2,4178,2020-01-15 12:17:20,2020-01-15 12:22:21
7751,1,4177,2020-01-15 12:20:59,2020-01-15 12:25:10
7752,1,4179,2020-01-15 12:23:03,2020-01-15 12:25:54
7753,3,4180,2020-01-15 12:28:10,2020-01-15 12:28:10
7754,3,4178,2020-01-15 12:22:21,2020-01-15 12:28:29
7755,3,4179,2020-01-15 12:25:54,2020-01-15 12:34:11
7756,2,4180,2020-01-15 12:28:10,2020-01-15 12:34:22
7757,2,4179,2020-01-15 12:34:11,2020-01-15 12:37:38
7758,4,4179,2020-01-15 12:37:38,2020-01-15 12:37:38
7759,1,4181,2020-01-15 12:34:02,2020-01-15 12:38:59
7760,4,4180,2020-01-15 12:34:22,2020-01-15 12:40:39
7761,2,4181,2020-01-15 12:38:59,2020-01-15 12:42:36
7762,2,4182,2020-01-15 12:38:11,2020-01-15 12:45:26
7763,5,4178,2020-01-15 12:28:29,2020-01-15 12:49:17
7764,4,4184,2020-01-15 12:50:27,2020-01-15 12:50:27
7765,4,4183,2020-01-15 12:44:27,2020-01-15 12:52:42
7766,2,4184,2020-01-15 12:50:27,2020-01-15 12:54:28
7767,1,4178,2020-01-15 12:49:17,2020-01-15 12:55:41
7768,1,4185,2020-01-15 12:54:36,2020-01-15 12:58:52
7769,2,4183,2020-01-15 12:52:42,2020-01-15 12:59:56
7770,4,4186,2020-01-15 13:03:17,2020-01-15 13:10:16
7771,1,4187,2020-01-15 13:13:21,2020-01-15 13:13:34
7772,2,4186,2020-01-15 13:10:16,2020-01-15 13:15:10
7773,2,4189,2020-01-15 13:20:53,2020-01-15 13:22:04
7774,1,4190,2020-01-15 13:24:40,2020-01-15 13:27:10
7775,4,4189,2020-01-15 13:22:04,2020-01-15 13:30:34
7776,5,4187,2020-01-15 13:13:34,2020-01-15 13:33:02
7777,3,4192,2020-01-15 13:34:44,2020-01-15 13:38:51
7778,1,4189,2020-01-15 13:30:34,2020-01-15 13:39:14
7779,1,4193,2020-01-15 13:41:26,2020-01-15 13:46:24
7780,5,4191,2020-01-15 13:29:50,2020-01-15 13:49:55
7781,2,4194,2020-01-15 13:47:30,2020-01-15 13:53:11
7782,2,4191,2020-01-15 13:49:55,2020-01-15 13:55:13
7783,4,4194,2020-01-15 13:53:11,2020-01-15 13:56:51
7784,5,4193,2020-01-15 13:46:24,2020-01-15 14:05:53
7785,2,4196,2020-01-15 14:03:43,2020-01-15 14:08:49
7786,4,4193,2020-01-15 14:05:53,2020-01-15 14:09:21
7787,3,4193,2020-01-15 14:09:21,2020-01-15 14:14:08
7788,2,4197,2020-01-15 14:11:07,2020-01-15 14:15:40
7789,5,4194,2020-01-15 13:56:51,2020-01-15 14:16:22
7790,2,4198,2020-01-15 14:19:29,2020-01-15 14:27:59
7791,1,4198,2020-01-15 14:27:59,2020-01-15 14:32:15
7792,4,4198,2020-01-15 14:32:15,2020-01-15 14:32:15
7793,4,4200,2020-01-15 14:28:24,2020-01-15 14:33:07
7794,1,4200,2020-01-15 14:33:07,2020-01-15 14:37:02
7795,2,4202,2020-01-15 14:39:36,2020-01-15 14:41:08
7796,2,4200,2020-01-15 14:37:02,2020-01-15 14:41:31
7797,5,4199,2020-01-15 14:24:47,2020-01-15 14:46:59
7798,3,4199,2020-01-15 14:46:59,2020-01-15 14:52:57
7799,2,4199,2020-01-15 14:52:57,2020-01-15 14:58:45
7800,3,4205,2020-01-15 14:52:14,2020-01-15 14:59:06
7801,3,4207,2020-01-15 14:59:47,2020-01-15 15:04:13
7802,2,4205,2020-01-15 14:59:06,2020-01-15 15:04:45
7803,2,4208,2020-01-15 15:03:02,2020-01-15 15:05:27
7804,1,4207,2020-01-15 15:04:13,2020-01-15 15:10:21
7805,3,4208,2020-01-15 15:05:27,2020-01-15 15:10:51
7806,2,4207,2020-01-15 15:10:21,2020-01-15 15:12:26
7807,4,4207,2020-01-15 15:12:26,2020-01-15 15:12:26
7808,4,4210,2020-01-15 15:14:43,2020-01-15 15:14:43
7809,4,4208,2020-01-15 15:10:51,2020-01-15 15:14:49
7810,1,4208,2020-01-15 15:14:49,2020-01-15 15:19:22
7811,3,4210,2020-01-15 15:14:43,2020-01-15 15:19:52
7812,2,4210,2020-01-15 15:19:52,2020-01-15 15:23:34
7813,1,4210,2020-01-15 15:23:34,2020-01-15 15:23:48
7814,5,4210,2020-01-15 15:23:48,2020-01-15 15:23:48
7815,5,4209,2020-01-15 15:07:39,2020-01-15 15:27:41
7816,4,4212,2020-01-15 15:26:37,2020-01-15 15:32:51
7817,5,4207,2020-01-15 15:12:26,2020-01-15 15:33:21
7818,2,4212,2020-01-15 15:32:51,2020-01-15 15:41:14
7819,3,4215,2020-01-15 15:37:43,2020-01-15 15:42:40
7820,3,4216,2020-01-15 15:44:41,2020-01-15 15:47:02
7821,5,4214,2020-01-15 15:34:00,2020-01-15 15:50:12
7822,2,4216,2020-01-15 15:47:02,2020-01-15 15:52:57
7823,5,4213,2020-01-15 15:32:22,2020-01-15 15:53:18
7824,2,4217,2020-01-15 15:48:52,2020-01-15 15:55:28
7825,2,4214,2020-01-15 15:50:12,2020-01-15 15:58:28
7826,1,4213,2020-01-15 15:53:18,2020-01-15 15:58:41
7827,4,4214,2020-01-15 15:58:28,2020-01-15 15:59:46
7828,1,4217,2020-01-15 15:55:28,2020-01-15 16:02:16
7829,3,4219,2020-01-15 15:57:50,2020-01-15 16:03:25
7830,2,4220,2020-01-15 16:01:55,2020-01-15 16:04:37
7831,1,4219,2020-01-15 16:03:25,2020-01-15 16:07:14
7832,1,4214,2020-01-15 15:59:46,2020-01-15 16:07:29
7833,5,4218,2020-01-15 15:52:16,2020-01-15 16:09:13
7834,1,4222,2020-01-15 16:07:52,2020-01-15 16:09:54
7835,4,4221,2020-01-15 16:05:04,2020-01-15 16:10:30
7836,3,4214,2020-01-15 16:07:29,2020-01-15 16:11:50
7837,2,4218,2020-01-15 16:09:13,2020-01-15 16:12:56
7838,1,4223,2020-01-15 16:10:59,2020-01-15 16:16:37
7839,4,4218,2020-01-15 16:12:56,2020-01-15 16:19:41
7840,1,4225,2020-01-15 16:18:57,2020-01-15 16:23:00
7841,3,4218,2020-01-15 16:19:41,2020-01-15 16:26:15
7842,2,4225,2020-01-15 16:23:00,2020-01-15 16:27:10
7843,1,4226,2020-01-15 16:22:12,2020-01-15 16:29:03
7844,5,4221,2020-01-15 16:10:30,2020-01-15 16:30:44
7845,5,4224,2020-01-15 16:16:12,2020-01-15 16:35:24
7846,1,4221,2020-01-15 16:30:44,2020-01-15 16:35:39
7847,4,4227,2020-01-15 16:31:15,2020-01-15 16:36:33
7848,2,4227,2020-01-15 16:36:33,2020-01-15 16:38:20
7849,1,4224,2020-01-15 16:35:24,2020-01-15 16:41:01
7850,1,4228,2020-01-15 16:35:57,2020-01-15 16:43:26
7851,2,4228,2020-01-15 16:43:26,2020-01-15 16:45:11
7852,1,4229,2020-01-15 16:40:46,2020-01-15 16:45:41
7853,2,4224,2020-01-15 16:41:01,2020-01-15 16:48:17
7854,1,4230,2020-01-15 16:43:33,2020-01-15 16:50:02
7855,3,4229,2020-01-15 16:45:41,2020-01-15 16:51:34
7856,4,4230,2020-01-15 16:50:02,2020-01-15 16:56:21
7857,2,4231,2020-01-15 16:54:24,2020-01-15 16:57:50
7858,1,4232,2020-01-15 16:59:29,2020-01-15 17:04:39
7859,1,4233,2020-01-15 17:02:43,2020-01-15 17:08:15
7860,1,4234,2020-01-15 17:08:29,2020-01-15 17:12:29
7861,1,4235,2020-01-15 17:13:08,2020-01-15 17:16:44
7862,3,4234,2020-01-15 17:12:29,2020-01-15 17:17:27
7863,3,4236,2020-01-15 17:14:39,2020-01-15 17:21:17
7864,1,4236,2020-01-15 17:21:17,2020-01-15 17:24:34
7865,2,4238,2020-01-15 17:19:23,2020-01-15 17:28:04
7866,4,4239,2020-01-15 17:26:00,2020-01-15 17:29:56
7867,1,4238,2020-01-15 17:28:04,2020-01-15 17:34:42
7868,2,4240,2020-01-15 17:32:26,2020-01-15 17:37:52
7869,3,4240,2020-01-15 17:37:52,2020-01-15 17:42:02
7870,1,4241,2020-01-15 17:37:57,2020-01-15 17:42:36
7871,2,4241,2020-01-15 17:42:36,2020-01-15 17:46:15
7872,5,4239,2020-01-15 17:29:56,2020-01-15 17:49:46
7873,1,4242,2020-01-15 17:45:24,2020-01-15 17:50:40
7874,1,4243,2020-01-15 17:50:13,2020-01-15 17:54:31
7875,3,4242,2020-01-15 17:50:40,2020-01-15 17:55:13
7876,1,4244,2020-01-15 17:53:19,2020-01-15 17:58:24
7877,4,4243,2020-01-15 17:54:31,2020-01-15 17:59:45
7878,1,4245,2020-01-15 17:57:37,2020-01-15 18:01:01
7879,5,4240,2020-01-15 17:42:02,2020-01-15 18:02:40
7880,2,4243,2020-01-15 17:59:45,2020-01-15 18:03:54
7881,1,4248,2020-01-15 18:01:52,2020-01-15 18:06:54
7882,2,4244,2020-01-15 17:58:24,2020-01-15 18:07:29
7883,1,4246,2020-01-15 18:00:06,2020-01-15 18:08:12
7884,3,4249,2020-01-15 18:06:17,2020-01-15 18:08:46
7885,5,4249,2020-01-15 18:08:46,2020-01-15 18:08:46
7886,4,4240,2020-01-15 18:02:40,2020-01-15 18:11:29
7887,2,4246,2020-01-15 18:08:12,2020-01-15 18:12:37
7888,2,4249,2020-01-15 18:08:46,2020-01-15 18:16:06
7889,1,4250,2020-01-15 18:11:37,2020-01-15 18:16:17
7890,5,4250,2020-01-15 18:16:17,2020-01-15 18:16:17
7891,2,4251,2020-01-15 18:15:13,2020-01-15 18:17:31
7892,2,4250,2020-01-15 18:16:17,2020-01-15 18:22:01
7893,3,4252,2020-01-15 18:22:43,2020-01-15 18:23:24
7894,5,4245,2020-01-15 18:01:01,2020-01-15 18:24:17
7895,5,4244,2020-01-15 18:07:29,2020-01-15 18:24:30
7896,1,4252,2020-01-15 18:23:24,2020-01-15 18:29:16
7897,2,4245,2020-01-15 18:24:17,2020-01-15 18:29:44
7898,4,4245,2020-01-15 18:29:44,2020-01-15 18:29:44
7899,4,4252,2020-01-15 18:29:16,2020-01-15 18:31:57
7900,3,4254,2020-01-15 18:34:14,2020-01-15 18:37:50
7901,3,4255,2020-01-15 18:40:23,2020-01-15 18:42:12
7902,2,4254,2020-01-15 18:37:50,2020-01-15 18:45:05
7903,1,4256,2020-01-15 18:45:53,2020-01-15 18:51:45
7904,3,4257,2020-01-15 18:52:31,2020-01-15 18:56:41
7905,2,4256,2020-01-15 18:51:45,2020-01-15 18:56:43
7906,2,4258,2020-01-15 18:57:05,2020-01-15 19:00:27
7907,5,4254,2020-01-15 18:45:05,2020-01-15 19:03:43
7908,4,4254,2020-01-15 19:03:43,2020-01-15 19:03:43
7909,1,4257,2020-01-15 18:56:41,2020-01-15 19:04:01
7910,4,4258,2020-01-15 19:00:27,2020-01-15 19:05:20
7911,1,4259,2020-01-15 19:03:11,2020-01-15 19:06:09
7912,1,4254,2020-01-15 19:03:43,2020-01-15 19:07:12
7913,2,4257,2020-01-15 19:04:01,2020-01-15 19:11:31
7914,2,4259,2020-01-15 19:06:09,2020-01-15 19:13:05
7915,4,4260,2020-01-15 19:08:50,2020-01-15 19:14:15
7916,2,4262,2020-01-15 19:14:13,2020-01-15 19:17:00
7917,1,4263,2020-01-15 19:14:42,2020-01-15 19:21:30
7918,1,4262,2020-01-15 19:17:00,2020-01-15 19:21:54
7919,1,4264,2020-01-15 19:19:24,2020-01-15 19:26:11
7920,1,4265,2020-01-15 19:26:19,2020-01-15 19:29:09
7921,2,4264,2020-01-15 19:26:11,2020-01-15 19:31:20
7922,4,4264,2020-01-15 19:31:20,2020-01-15 19:33:48
7923,5,4262,2020-01-15 19:21:54,2020-01-15 19:39:33
7924,1,4268,2020-01-15 19:37:08,2020-01-15 19:40:27
7925,5,4263,2020-01-15 19:21:30,2020-01-15 19:41:57
7926,3,4268,2020-01-15 19:40:27,2020-01-15 19:44:53
7927,2,4269,2020-01-15 19:39:57,2020-01-15 19:45:18
7928,2,4263,2020-01-15 19:41:57,2020-01-15 19:46:52
7929,1,4270,2020-01-15 19:43:16,2020-01-15 19:50:02
7930,4,4272,2020-01-15 19:52:04,2020-01-15 19:52:04
7931,2,4271,2020-01-15 19:47:13,2020-01-15 19:52:44
7932,1,4272,2020-01-15 19:52:04,2020-01-15 19:54:47
7933,4,4273,2020-01-15 19:55:55,2020-01-15 19:55:55
7934,4,4270,2020-01-15 19:50:02,2020-01-15 19:56:44
7935,2,4272,2020-01-15 19:54:47,2020-01-15 19:57:32
7936,1,4271,2020-01-15 19:52:44,2020-01-15 20:01:30
7937,5,4269,2020-01-15 19:45:18,2020-01-15 20:03:33
7938,1,4273,2020-01-15 19:55:55,2020-01-15 20:03:37
7939,2,4275,2020-01-15 20:02:57,2020-01-15 20:05:47
7940,5,4268,2020-01-15 19:44:53,2020-01-15 20:06:53
7941,3,4274,2020-01-15 20:00:18,2020-01-15 20:07:29
7942,1,4269,2020-01-15 20:03:33,2020-01-15 20:07:50
7943,2,4276,2020-01-15 20:06:49,2020-01-15 20:10:54
7944,3,4275,2020-01-15 20:05:47,2020-01-15 20:12:02
7945,4,4268,2020-01-15 20:06:53,2020-01-15 20:13:51
7946,2,4274,2020-01-15 20:07:29,2020-01-15 20:13:59
7947,3,4269,2020-01-15 20:07:50,2020-01-15 20:15:41
7948,2,4277,2020-01-15 20:12:08,2020-01-15 20:15:44
7949,1,4275,2020-01-15 20:12:02,2020-01-15 20:15:48
7950,2,4279,2020-01-15 20:19:45,2020-01-15 20:24:56
7951,1,4280,2020-01-15 20:25:45,2020-01-15 20:27:30
7952,5,4276,2020-01-15 20:10:54,2020-01-15 20:29:24
7953,3,4279,2020-01-15 20:24:56,2020-01-15 20:31:38
7954,2,4282,2020-01-15 20:31:43,2020-01-15 20:35:26
7955,1,4279,2020-01-15 20:31:38,2020-01-15 20:35:32
7956,4,4279,2020-01-15 20:35:32,2020-01-15 20:35:32
7957,4,4281,2020-01-15 20:28:09,2020-01-15 20:35:35
7958,1,4281,2020-01-15 20:35:35,2020-01-15 20:39:21
7959,1,4282,2020-01-15 20:35:26,2020-01-15 20:39:57
7960,2,4284,2020-01-15 20:44:17,2020-01-15 20:49:20
7961,2,4285,2020-01-15 20:49:56,2020-01-15 20:56:52
7962,4,4285,2020-01-15 20:56:52,2020-01-15 20:58:36
7963,2,4287,2020-01-15 21:00:25,2020-01-15 21:03:33
7964,1,4286,2020-01-15 20:55:31,2020-01-15 21:04:00
7965,4,4288,2020-01-15 21:07:42,2020-01-15 21:07:42
7966,4,4287,2020-01-15 21:03:33,2020-01-15 21:09:19
7967,2,4288,2020-01-15 21:07:42,2020-01-15 21:12:47
7968,1,4287,2020-01-15 21:09:19,2020-01-15 21:13:07
7969,1,4289,2020-01-15 21:12:57,2020-01-15 21:17:27
7970,5,4285,2020-01-15 20:58:36,2020-01-15 21:21:30
7971,4,4289,2020-01-15 21:17:27,2020-01-15 21:22:24
7972,1,4290,2020-01-15 21:19:05,2020-01-15 21:24:18
7973,5,4286,2020-01-15 21:04:00,2020-01-15 21:24:44
7974,4,4292,2020-01-15 21:26:23,2020-01-15 21:26:23
7975,2,4289,2020-01-15 21:22:24,2020-01-15 21:29:20
7976,2,4290,2020-01-15 21:24:18,2020-01-15 21:31:11
7977,1,4292,2020-01-15 21:26:23,2020-01-15 21:31:42
7978,5,4291,2020-01-15 21:21:40,2020-01-15 21:38:28
7979,1,4294,2020-01-15 21:35:06,2020-01-15 21:42:28
7980,1,4291,2020-01-15 21:38:28,2020-01-15 21:47:39
7981,5,4293,2020-01-15 21:30:17,2020-01-15 21:50:24
7982,2,4296,2020-01-15 21:46:20,2020-01-15 21:52:52
7983,1,4297,2020-01-15 21:52:34,2020-01-15 21:52:52
7984,2,4297,2020-01-15 21:52:52,2020-01-15 21:57:53
7985,1,4293,2020-01-15 21:50:24,2020-01-15 21:58:29
7986,5,4295,2020-01-15 21:40:08,2020-01-15 22:00:17
7987,2,4298,2020-01-15 21:58:31,2020-01-15 22:02:47
7988,3,4295,2020-01-15 22:00:17,2020-01-15 22:04:00
7989,1,4295,2020-01-15 22:04:00,2020-01-15 22:06:05
7990,1,4299,2020-01-15 22:02:50,2020-01-15 22:11:06
7991,2,4299,2020-01-15 22:11:06,2020-01-15 22:17:14
7992,1,4303,2020-01-15 22:26:13,2020-01-15 22:29:23
7993,2,4302,2020-01-15 22:23:22,2020-01-15 22:29:36
7994,5,4300,2020-01-15 22:08:56,2020-01-15 22:31:01
7995,1,4304,2020-01-15 22:32:40,2020-01-15 22:36:23
7996,4,4300,2020-01-15 22:31:01,2020-01-15 22:36:34
7997,5,4301,2020-01-15 22:17:14,2020-01-15 22:38:53
7998,1,4305,2020-01-15 22:37:15,2020-01-15 22:39:13
7999,1,4301,2020-01-15 22:38:53,2020-01-15 22:42:01
8000,3,4300,2020-01-15 22:36:34,2020-01-15 22:44:00
8001,2,4305,2020-01-15 22:39:13,2020-01-15 22:44:09
8002,4,4301,2020-01-15 22:42:01,2020-01-15 22:49:11
8003,5,4308,2020-01-15 22:49:35,2020-01-15 22:49:35
8004,2,4308,2020-01-15 22:49:35,2020-01-15 22:52:15
8005,3,4308,2020-01-15 22:52:15,2020-01-15 22:58:44
8006,5,4306,2020-01-15 22:41:18,2020-01-15 23:00:13
8007,1,4309,2020-01-15 22:52:55,2020-01-15 23:00:46
8008,4,4306,2020-01-15 23:00:13,2020-01-15 23:02:09
8009,5,4307,2020-01-15 22:46:19,2020-01-15 23:06:43
8010,1,4306,2020-01-15 23:02:09,2020-01-15 23:07:50
8011,2,4310,2020-01-15 23:02:01,2020-01-15 23:08:30
8012,2,4306,2020-01-15 23:07:50,2020-01-15 23:10:46
8013,4,4312,2020-01-15 23:05:45,2020-01-15 23:12:33
8014,3,4313,2020-01-15 23:10:45,2020-01-15 23:15:06
8015,1,4313,2020-01-15 23:15:06,2020-01-15 23:18:40
8016,3,4314,2020-01-15 23:18:28,2020-01-15 23:20:56
8017,1,4312,2020-01-15 23:12:33,2020-01-15 23:21:44
8018,5,4311,2020-01-15 23:02:01,2020-01-15 23:22:37
8019,2,4315,2020-01-15 23:22:23,2020-01-15 23:25:10
8020,2,4314,2020-01-15 23:20:56,2020-01-15 23:25:43
8021,1,4311,2020-01-15 23:22:37,2020-01-15 23:27:34
8022,1,4315,2020-01-15 23:25:10,2020-01-15 23:28:00
8023,5,4315,2020-01-15 23:28:00,2020-01-15 23:28:00
8024,5,4317,2020-01-15 23:29:33,2020-01-15 23:29:33
8025,1,4317,2020-01-15 23:29:33,2020-01-15 23:33:14
8026,2,4317,2020-01-15 23:33:14,2020-01-15 23:35:51
8027,1,4318,2020-01-15 23:32:18,2020-01-15 23:37:37
8028,2,4318,2020-01-15 23:37:37,2020-01-15 23:40:33
8029,5,4320,2020-01-15 23:41:56,2020-01-15 23:41:56
8030,5,4312,2020-01-15 23:21:44,2020-01-15 23:43:02
8031,2,4319,2020-01-15 23:38:50,2020-01-15 23:44:15
8032,5,4316,2020-01-15 23:26:06,2020-01-15 23:45:23
8033,2,4312,2020-01-15 23:43:02,2020-01-15 23:48:09
8034,4,4322,2020-01-15 23:49:35,2020-01-15 23:53:57
8035,3,4321,2020-01-15 23:47:19,2020-01-15 23:54:53
8036,1,4323,2020-01-15 23:54:20,2020-01-15 23:57:04
8037,1,4325,2020-01-16 00:00:44,2020-01-16 00:05:00
8038,1,4326,2020-01-16 00:01:16,2020-01-16 00:07:27
8039,4,4328,2020-01-16 00:09:58,2020-01-16 00:09:58
8040,1,4327,2020-01-16 00:06:07,2020-01-16 00:10:30
8041,2,4325,2020-01-16 00:05:00,2020-01-16 00:11:09
8042,2,4328,2020-01-16 00:09:58,2020-01-16 00:11:31
8043,1,4328,2020-01-16 00:11:31,2020-01-16 00:13:00
8044,4,4326,2020-01-16 00:07:27,2020-01-16 00:13:26
8045,5,4322,2020-01-15 23:53:57,2020-01-16 00:13:50
8046,1,4322,2020-01-16 00:13:50,2020-01-16 00:18:49
8047,4,4331,2020-01-16 00:21:06,2020-01-16 00:21:06
